epoch,loss,
1,0.0003468554699706618,
2,0.0002515194358397933,
3,0.0002168683868877626,
4,0.00019631806397409332,
5,0.00025224922143458406,
6,0.0002459195611199955,
7,0.00022263829935423334,
8,0.0002071550445864308,
9,0.00020968361263828348,
10,0.00020550011609354077,
11,0.0002046786409850683,
12,0.0001985529575012725,
13,0.00019874325605186835,
14,0.0001913382164869785,
15,0.00019154012731889964,
16,0.00018410059113397315,
17,0.00018064316385572437,
18,0.00018664207648956508,
19,0.00018636372929581248,
20,0.0008292957155448738,
21,0.0015931348426162517,
22,0.0015922717576894647,
23,0.0016034523979610636,
24,0.001579548555786522,
25,0.0014022066507377046,
26,0.000979050034443257,
27,0.0007686772081851587,
28,0.0005605958864736715,
29,0.0004568955667941885,
30,0.00039450959157308227,
31,0.0003531824629536409,
32,0.00033778604817706197,
33,0.00031854731288782727,
34,0.0003138144056509538,
35,0.0002952435019095937,
36,0.0002918989501008729,
37,0.00028410820078206717,
38,0.00027872828080726633,
39,0.00027131099303761094,
40,0.0002724075831210501,
41,0.0002613727436476298,
42,0.000263075329043062,
43,0.00025972798150693455,
44,0.0002487073777541898,
45,0.00023514350144124976,
46,0.00022562008938657128,
47,0.0002236897584169274,
48,0.0002148183011605048,
49,0.00021324917120894908,
50,0.0001998034018259568,
51,0.0001938270779434998,
52,0.00022122769919564797,
53,0.00021710748702501978,
54,0.0002001973766392742,
55,0.0002037542917527789,
56,0.00019642544681075218,
57,0.00019032107460372486,
58,0.00020103331798493183,
59,0.00017992604828090262,
60,0.0001730489293610817,
61,0.00016873392804130796,
62,0.00021006365512276203,
63,0.0002563301921684787,
64,0.00021079654215425383,
65,0.00024020230054169368,
66,0.00024791205113055626,
67,0.00020140915249026528,
68,0.0001943441576115074,
69,0.00018623824416352463,
70,0.0001882826954010959,
71,0.00017668243117611757,
72,0.00037599003678462134,
73,0.00037200413149542327,
74,0.0003638817735378156,
75,0.00036461185439346633,
76,0.0003270954315118535,
77,0.00026655989259930456,
78,0.00021313734790529964,
79,0.00019884843017800227,
80,0.00019394949645574135,
81,0.00018797012742419642,
82,nan,
